BusinessTravel,Department,EducationField,JobRole,MaritalStatus,AgeBin,AttritionCat,DistanceFromHomeBin,EducationCat,EnvironmentSatisfactionCat,GenderCat,JobInvolvementCat,JobSatisfactionCat,MonthlyIncomeBin,NumCompaniesWorkedBin,OverTimeCat,PercentSalaryHikeBin,RelationshipSatisfactionCat,StockOptionLevelCat,TotalWorkingYearsBin,TrainingTimesLastYearBin,WorkLifeBalanceCat,YearsAtCompanyBin,YearsWithCurrManagerBin,StagnationBin
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[48.0, 58.04)_Age",No_Attr,near_Dist,Master,Very High_Sat,Female,High_JobInv,Low_JobSat,medium_Inc,many_Comp,Yes_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Medium_Sat,Female,High_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Master,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,far_Dist,Master,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,more 20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,Low_Sat,Female,High_JobInv,Very High_JobSat,medium_Inc,none_Comp,Yes_OT,low_PSH,Medium_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Medical,Research Scientist,Single,"[18.0, 28.0)_Age",Yes_Attr,far_Dist,Master,Low_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Low_Sat,Male,High_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Life Sciences,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,College,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Single,"[48.0, 58.04)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Master,High_Sat,Male,High_JobInv,Low_JobSat,medium_Inc,many_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,far_Dist,Below College,High_Sat,Female,Medium_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Medium_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,College,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[48.0, 58.04)_Age",No_Attr,medium_Dist,Below College,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Medium_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Below College,High_Sat,Male,High_JobInv,Very High_JobSat,high_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,High_JobInv,Very High_JobSat,high_Inc,none_Comp,Yes_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Bachelor,High_Sat,Male,Very High_JobInv,High_JobSat,high_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Frequently,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Life Sciences,Research Scientist,Divorced,"[18.0, 28.0)_Age",No_Attr,medium_Dist,College,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,many_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Female,High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Very High_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Master,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Male,High_JobInv,Very High_JobSat,medium_Inc,none_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,medium_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Female,High_JobInv,High_JobSat,high_Inc,none_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,College,Low_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[18.0, 28.0)_Age",Yes_Attr,medium_Dist,Master,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[18.0, 28.0)_Age",Yes_Attr,near_Dist,Bachelor,Very High_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,no_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,Very High_Sat,Female,Medium_JobInv,Low_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,Medium_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,medium_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Female,High_JobInv,High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Frequently,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Doctor,Medium_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Technical Degree,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Bachelor,Very High_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,Low_Sat,Male,Low_JobInv,Very High_JobSat,low_Inc,many_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,many_Comp,No_OT,low_PSH,Low_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,high_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Low_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[18.0, 28.0)_Age",No_Attr,medium_Dist,Bachelor,Very High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Technical Degree,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Very High_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Below College,Very High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Very High_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,College,Very High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Medium_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[18.0, 28.0)_Age",Yes_Attr,near_Dist,College,High_Sat,Female,Medium_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Other,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Male,Very High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Medical,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,far_Dist,Bachelor,Medium_Sat,Female,High_JobInv,Medium_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,more 20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,many_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Master,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Very High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Low_Sat,Female,High_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Low_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,4-9 years_YWCM,medium_Stag
Travel_Frequently,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Female,Low_JobInv,Very High_JobSat,low_Inc,many_Comp,Yes_OT,low_PSH,Very High_RelSat,3_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,more 11 years_YAC,4-9 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Non-Travel,Research & Development,Life Sciences,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Below College,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,Medium_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[18.0, 28.0)_Age",Yes_Attr,far_Dist,Bachelor,Low_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[38.0, 48.0)_Age",Yes_Attr,medium_Dist,Bachelor,Low_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Single,"[48.0, 58.04)_Age",No_Attr,near_Dist,Doctor,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,no_TrainTimesLY,Better_WorkLifeBal,less 10 years_YAC,0-3 years_YWCM,low_Stag
