,BusinessTravel,Department,EducationField,JobRole,MaritalStatus,AgeBin,AttritionCat,DistanceFromHomeBin,EducationCat,EnvironmentSatisfactionCat,GenderCat,JobInvolvementCat,JobSatisfactionCat,MonthlyIncomeBin,NumCompaniesWorkedBin,OverTimeCat,PercentSalaryHikeBin,RelationshipSatisfactionCat,StockOptionLevelCat,TotalWorkingYearsBin,TrainingTimesLastYearBin,WorkLifeBalanceCat,YearsWithCurrManagerBin
599,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Very High_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,4-9 years_YWCM
600,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,College,Very High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
601,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
602,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,Medium_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
603,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
604,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[18.0, 28.0)_Age",Yes_Attr,near_Dist,College,High_Sat,Female,Medium_JobInv,Low_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
605,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
606,Travel_Rarely,Research & Development,Other,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Male,Very High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Very High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
607,Non-Travel,Research & Development,Medical,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,far_Dist,Bachelor,Medium_Sat,Female,High_JobInv,Medium_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,more 20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
608,Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,many_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
609,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,Master,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
610,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,many_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
611,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Very High_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
612,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Bachelor,Low_Sat,Female,High_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Low_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
613,Travel_Frequently,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Female,Low_JobInv,Very High_JobSat,low_Inc,many_Comp,Yes_OT,low_PSH,Very High_RelSat,3_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
614,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
615,Non-Travel,Research & Development,Life Sciences,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Below College,Very High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
616,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
617,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,Low_Sat,Female,Medium_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
618,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[18.0, 28.0)_Age",Yes_Attr,far_Dist,Bachelor,Low_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
619,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
620,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
621,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[38.0, 48.0)_Age",Yes_Attr,medium_Dist,Bachelor,Low_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
622,Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Single,"[48.0, 58.04)_Age",No_Attr,near_Dist,Doctor,Very High_Sat,Male,High_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,no_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
623,Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Master,Medium_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,many_Comp,Yes_OT,high_PSH,Low_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
624,Non-Travel,Research & Development,Life Sciences,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,none_Comp,Yes_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,0-3 years_YWCM
625,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
626,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,Low_Sat,Male,Very High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
627,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,far_Dist,College,Very High_Sat,Female,Medium_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
628,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,Medium_JobInv,Medium_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
629,Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Below College,High_Sat,Male,High_JobInv,High_JobSat,medium_Inc,many_Comp,Yes_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
630,Travel_Frequently,Research & Development,Medical,Research Scientist,Married,"[18.0, 28.0)_Age",No_Attr,medium_Dist,Bachelor,Low_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
631,Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Married,"[38.0, 48.0)_Age",Yes_Attr,medium_Dist,Master,Very High_Sat,Female,Low_JobInv,Low_JobSat,medium_Inc,none_Comp,Yes_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
632,Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,far_Dist,Bachelor,Low_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
633,Travel_Frequently,Research & Development,Other,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
634,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[48.0, 58.04)_Age",No_Attr,far_Dist,Bachelor,High_Sat,Male,High_JobInv,Very High_JobSat,medium_Inc,many_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
635,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Medium_Sat,Female,Low_JobInv,Very High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
636,Non-Travel,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,College,Low_Sat,Male,Very High_JobInv,High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
637,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
638,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[48.0, 58.04)_Age",No_Attr,near_Dist,Below College,Low_Sat,Female,Medium_JobInv,High_JobSat,high_Inc,none_Comp,No_OT,low_PSH,High_RelSat,2_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
639,Non-Travel,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,High_Sat,Female,High_JobInv,High_JobSat,medium_Inc,some_Comp,No_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
640,Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Single,"[38.0, 48.0)_Age",No_Attr,far_Dist,Below College,Low_Sat,Female,High_JobInv,Very High_JobSat,medium_Inc,many_Comp,No_OT,low_PSH,Low_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
641,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Female,High_JobInv,Very High_JobSat,medium_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
642,Travel_Rarely,Research & Development,Technical Degree,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,far_Dist,Below College,Low_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
643,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Below College,Medium_Sat,Male,Low_JobInv,Very High_JobSat,medium_Inc,none_Comp,Yes_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
644,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,High_Sat,Male,High_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
645,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,Low_Sat,Male,High_JobInv,High_JobSat,medium_Inc,many_Comp,Yes_OT,low_PSH,High_RelSat,3_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,4-9 years_YWCM
646,Non-Travel,Research & Development,Other,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,High_JobInv,High_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
647,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,College,High_Sat,Female,Medium_JobInv,High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Low_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
648,Travel_Rarely,Research & Development,Other,Research Scientist,Single,"[18.0, 28.0)_Age",No_Attr,near_Dist,Master,High_Sat,Male,Medium_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
649,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[18.0, 28.0)_Age",Yes_Attr,medium_Dist,Below College,High_Sat,Male,Medium_JobInv,Very High_JobSat,medium_Inc,some_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
650,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Female,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
651,Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,High_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
652,Travel_Frequently,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,far_Dist,Bachelor,High_Sat,Female,High_JobInv,Very High_JobSat,low_Inc,some_Comp,No_OT,low_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Bad_WorkLifeBal,0-3 years_YWCM
653,Travel_Frequently,Research & Development,Technical Degree,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,Very High_Sat,Female,Very High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Very High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
654,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Low_Sat,Female,High_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
655,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Female,Very High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,3_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,0-3 years_YWCM
656,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[28.0, 38.0)_Age",Yes_Attr,near_Dist,Master,High_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
657,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,Medium_JobInv,High_JobSat,low_Inc,some_Comp,No_OT,high_PSH,Low_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
658,Travel_Frequently,Research & Development,Medical,Research Scientist,Divorced,"[48.0, 58.04)_Age",No_Attr,near_Dist,Bachelor,Very High_Sat,Male,High_JobInv,Medium_JobSat,low_Inc,none_Comp,No_OT,low_PSH,High_RelSat,2_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,4-9 years_YWCM
659,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",Yes_Attr,medium_Dist,Below College,Medium_Sat,Male,Low_JobInv,Low_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
660,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Female,Medium_JobInv,Medium_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
661,Non-Travel,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,High_Sat,Female,High_JobInv,Low_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
662,Travel_Frequently,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,medium_Dist,College,High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,No_OT,low_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
663,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Bachelor,Medium_Sat,Female,Medium_JobInv,Very High_JobSat,high_Inc,some_Comp,No_OT,low_PSH,Medium_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
664,Non-Travel,Research & Development,Medical,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Bachelor,Medium_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,none_Comp,Yes_OT,low_PSH,High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
665,Travel_Frequently,Research & Development,Technical Degree,Research Scientist,Married,"[28.0, 38.0)_Age",No_Attr,medium_Dist,Master,High_Sat,Female,High_JobInv,Medium_JobSat,low_Inc,many_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,10-20 years_TWY,yes_TrainTimesLY,Best_WorkLifeBal,4-9 years_YWCM
666,Travel_Frequently,Research & Development,Technical Degree,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,Master,Very High_Sat,Female,Medium_JobInv,Low_JobSat,low_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,10-20 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,4-9 years_YWCM
667,Travel_Rarely,Research & Development,Medical,Research Scientist,Divorced,"[38.0, 48.0)_Age",No_Attr,near_Dist,Bachelor,High_Sat,Male,High_JobInv,High_JobSat,low_Inc,none_Comp,No_OT,high_PSH,High_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
668,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Single,"[28.0, 38.0)_Age",No_Attr,near_Dist,College,High_Sat,Male,High_JobInv,Very High_JobSat,medium_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Good_WorkLifeBal,0-3 years_YWCM
669,Travel_Rarely,Research & Development,Life Sciences,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,medium_Dist,Master,Very High_Sat,Male,High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,high_PSH,Medium_RelSat,1_StockLevelRelSat,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
670,Travel_Rarely,Research & Development,Medical,Research Scientist,Single,"[18.0, 28.0)_Age",No_Attr,medium_Dist,Below College,Low_Sat,Female,Very High_JobInv,High_JobSat,medium_Inc,none_Comp,No_OT,high_PSH,Very High_RelSat,0_StockLevel,less 10 years_TWY,yes_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
671,Travel_Rarely,Research & Development,Medical,Research Scientist,Married,"[38.0, 48.0)_Age",No_Attr,far_Dist,Bachelor,Medium_Sat,Male,Very High_JobInv,Very High_JobSat,low_Inc,some_Comp,Yes_OT,low_PSH,Medium_RelSat,2_StockLevelRelSat,less 10 years_TWY,no_TrainTimesLY,Better_WorkLifeBal,0-3 years_YWCM
